# Participant 19 (/Game/Spooky/Maps/UserStudy/PerceptionNeuronOnly)23 May 2018 1:20:20 pm
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 20.255875 true -2.58876 23.999954 80.41185 -2.58876 23.999954 80.41185 6.0 2.985823
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 22.702703 false 1.318233 -33.000053 83.689651 -2.588913 -24.000038 80.41185 6.0 1.446592
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 25.658035 true 5.455326 -6.000061 87.160271 5.455326 -6.000061 87.160271 6.0 1.935566
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 28.131054 true -6.725777 20.999969 76.941238 -6.725777 20.999969 76.941238 6.0 1.472569
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 31.191748 true -14.999741 39.0 70.000008 -14.999741 39.0 70.000008 6.0 2.044764
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 33.704891 true -14.999928 -21.0 70.0 -14.999928 -21.0 70.0 6.0 1.51289
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 36.593529 true 1.318474 44.999939 83.689659 1.318474 44.999939 83.689659 6.0 1.886032
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 39.725075 true 1.318197 -45.000053 83.689651 1.318197 -45.000053 83.689651 6.0 2.112827
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 42.484489 true 5.455311 -12.000061 87.160271 5.455311 -12.000061 87.160271 6.0 1.758518
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 44.496059 false -10.862873 -6.000011 73.470619 -10.862854 -0.000015 73.470619 6.0 0.995144
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 47.371063 true 5.455429 23.999939 87.160271 5.455429 23.999939 87.160271 6.0 1.868027
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 49.904823 true 5.455399 17.999943 87.160271 5.455399 17.999943 87.160271 6.0 1.53286
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 52.148102 true -10.862909 -18.00001 73.470619 -10.862909 -18.00001 73.470619 6.0 1.221977
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 54.978386 true 5.455273 -24.000063 87.160263 5.455273 -24.000063 87.160263 6.0 1.830013
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 56.991608 true -14.999928 -21.0 70.0 -14.999928 -21.0 70.0 6.0 1.005554
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 59.719208 true 5.455196 -48.000061 87.160263 5.455196 -48.000061 87.160263 6.0 1.72731
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 62.279785 true -10.862816 11.999989 73.470619 -10.862816 11.999989 73.470619 6.0 1.554394
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 64.526466 true -6.725914 -21.000027 76.941231 -6.725914 -21.000027 76.941231 6.0 1.238903
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
