# Participant 23 (/Game/Spooky/Maps/UserStudy/LeapOnly)6 Jun 2018 12:13:02 pm
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 72.326355 false 5.455475 41.999939 87.160271 1.318474 44.999939 83.689659 6.0 2.687607
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 74.618294 true 5.455399 17.999943 87.160271 5.455399 17.999943 87.160271 6.0 1.290382
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 76.680931 false -6.725777 20.999969 76.941238 -6.725761 26.999977 76.941238 6.0 1.055199
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 77.720581 false 1.318291 -15.000051 83.689651 -10.862778 23.999985 73.470619 6.0 0.036087
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 80.085205 true -10.86274 35.999985 73.470627 -10.86274 35.999985 73.470627 6.0 1.362694
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 82.079231 false -2.588913 -24.000038 80.41185 1.318268 -21.000051 83.689651 6.0 0.993279
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 83.287224 false -6.7258 14.999977 76.941238 -6.725914 -21.000027 76.941231 6.0 0.197433
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 84.572136 false -15.0 -45.0 70.0 -2.588783 17.999969 80.41185 6.0 0.280731
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 86.657608 true 1.318306 -9.00005 83.689651 1.318306 -9.00005 83.689651 6.0 1.077362
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 88.823738 true -6.725746 32.999977 76.941238 -6.725746 32.999977 76.941238 6.0 1.156288
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 91.007416 true -2.58895 -36.000038 80.41185 -2.58895 -36.000038 80.41185 6.0 1.183334
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 92.885498 true 1.318291 -15.000051 83.689651 1.318291 -15.000051 83.689651 6.0 0.874817
