 # Participant 23 (/Game/Spooky/Maps/UserStudy/FusedTracking)6 Jun 2018 12:19:36 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 469.286285 true false 3 Red 6.098236 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 475.774963 true false 3 Red 6.488678 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 482.772369 true false 3 Red 6.997406 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 486.686371 false true 3 Green 3.914001 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 491.865936 true false 3 Green 5.179565 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 501.264374 true false 2 Green 9.398438 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 511.444122 true false 3 Red 10.179749 1 7
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 519.918457 true false 2 Green 8.474335 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 530.756287 true false 2 Red 10.83783 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 537.291504 false false 3 Green 6.535217 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 550.223633 true false 3 Blue 12.932129 1 8
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 553.224304 false true 3 Green 3.000671 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 553.224304 false true 3 Blue 0.0 0 0
 # Participant 23 (/Game/Spooky/Maps/UserStudy/PerceptionNeuronOnly)6 Jun 2018 12:21:11 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 565.092224 true false 3 Blue 6.794739 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 573.316528 false false 3 Green 8.224304 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 580.540344 true false 3 Blue 7.223816 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 592.163757 true false 2 Blue 11.623413 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 603.338562 true false 2 Red 11.174805 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 610.805298 true false 2 Red 7.466736 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 616.540405 true false 3 Red 5.735107 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 633.475342 false true 2 Blue 16.934937 2 12
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 640.230164 true false 3 Blue 6.754822 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 648.321655 false true 2 Green 8.091492 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 648.321655 false true 3 Green 0.0 0 0
 # Participant 23 (/Game/Spooky/Maps/UserStudy/LeapOnly)6 Jun 2018 12:22:46 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 657.500854 false true 3 Red 4.109375 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 670.794189 true false 3 Red 13.293335 1 6
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 682.450134 false true 2 Red 11.655945 2 13
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 688.646545 true false 3 Green 6.196411 2 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 695.27002 false true 2 Red 6.623474 1 5
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 698.242249 false true 3 Green 2.972229 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 705.958313 true false 2 Blue 7.716064 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 719.273376 true false 2 Blue 13.315063 2 6
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 725.549072 false true 2 Blue 6.275696 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 729.616638 true false 3 Red 4.067566 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 734.185364 false true 3 Blue 4.568726 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 737.739624 true false 3 Blue 3.55426 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 743.404785 false true 2 Red 5.665161 2 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 743.404785 false true 3 Blue 0.0 0 0
