 # Participant 15 (/Game/Spooky/Maps/UserStudy/LeapOnly)17 May 2018 9:24:33 am
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 474.088623 false true 2 Blue 3.867493 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 488.566833 true false 3 Blue 14.47821 2 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 495.679962 false true 2 Green 7.113129 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 504.864197 true false 3 Red 9.184235 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 511.95343 true false 2 Blue 7.089233 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 519.082886 true false 2 Red 7.129456 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 526.734497 true false 2 Red 7.651611 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 534.143799 true false 2 Green 7.409302 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 537.788452 true false 3 Blue 3.644653 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 543.539795 true false 2 Green 5.751343 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 549.474731 false true 3 Blue 5.934937 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 554.36908 true false 2 Blue 4.894348 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 559.899048 true false 2 Red 5.529968 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 560.244263 false true 2 Green 0.345215 0 0
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 560.244263 false true 3 Blue 0.0 0 0
 # Participant 15 (/Game/Spooky/Maps/UserStudy/FusedTracking)17 May 2018 9:26:08 am
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 578.665833 true false 3 Red 13.341858 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 589.31311 false true 3 Red 10.647278 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 599.733032 true false 2 Green 10.419922 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 602.876648 false true 3 Blue 3.143616 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 607.185791 true false 2 Blue 4.309143 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 608.897888 false true 3 Green 1.712097 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 613.323853 true false 3 Red 4.425964 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 619.521301 false false 3 Blue 6.197449 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 636.836243 true false 2 Green 17.314941 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 641.240295 true false 3 Red 4.404053 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 647.18689 true false 2 Blue 5.946594 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 654.287659 true false 2 Red 7.100769 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 655.346619 false true 2 Green 1.05896 0 0
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 655.346619 false true 2 Blue 0.0 0 0
 # Participant 15 (/Game/Spooky/Maps/UserStudy/PerceptionNeuronOnly)17 May 2018 9:27:43 am
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 671.824036 true false 2 Red 11.404541 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 678.870911 true false 3 Blue 7.046875 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 683.589661 true false 3 Red 4.71875 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 689.6427 true false 3 Green 6.05304 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 698.417725 true false 2 Red 8.775024 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 704.319519 true false 3 Blue 5.901794 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 709.190796 true false 3 Blue 4.871277 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 724.014893 true false 2 Red 14.824097 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 729.688965 true false 2 Green 5.674072 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 736.305908 true false 3 Green 6.616943 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 744.841492 true false 2 Blue 8.535583 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 750.440613 false true 2 Green 5.599121 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 750.440613 false true 3 Red 0.0 0 0
