 # Participant 7 (/Game/Spooky/Maps/UserStudy/FusedTracking)23 Apr 2018 11:25:24 am
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 527.996643 true false 3 Blue 10.932129 1 6
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 542.545471 true false 3 Green 14.548828 1 5
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 550.612061 true false 2 Blue 8.066589 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 554.552307 false true 2 Green 3.940247 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 570.134094 true false 2 Green 15.581787 2 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 579.265503 true false 2 Green 9.131409 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 588.556519 true false 2 Green 9.291016 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 596.683289 true false 2 Green 8.12677 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 604.645752 false true 2 Red 7.962463 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 607.090942 false true 3 Green 2.44519 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 607.090942 false true 3 Green 0.0 0 0
 # Participant 7 (/Game/Spooky/Maps/UserStudy/LeapOnly)23 Apr 2018 11:26:59 am
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 621.939819 true false 3 Green 9.799927 1 5
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 628.506958 true false 3 Blue 6.567139 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 636.340393 false true 3 Green 7.833435 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 644.996765 true false 3 Red 8.656372 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 648.050659 false true 2 Red 3.053894 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 652.25238 false true 2 Blue 4.201721 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 663.654053 false true 3 Blue 11.401672 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 669.898254 true false 2 Blue 6.244202 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 679.245544 true false 2 Blue 9.34729 1 5
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 684.845459 true false 3 Red 5.599915 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 696.290833 true false 2 Blue 11.445374 1 6
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 699.065979 false true 2 Green 2.775146 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 702.15625 false true 2 Blue 3.090271 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 702.15625 false true 2 Red 0.0 0 0
 # Participant 7 (/Game/Spooky/Maps/UserStudy/PerceptionNeuronOnly)23 Apr 2018 11:28:34 am
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 717.034546 true false 2 Green 9.812927 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 722.844482 true false 2 Green 5.809937 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 729.989136 false true 2 Red 7.144653 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 745.160034 true false 2 Blue 15.170898 1 5
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 752.713806 true false 3 Green 7.553772 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 756.6521 true false 3 Red 3.938293 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 766.18457 true false 2 Red 9.532471 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 771.41394 false true 2 Green 5.22937 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 776.350342 true false 3 Green 4.936401 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 779.292725 true false 3 Red 2.942383 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 784.191284 true false 3 Red 4.89856 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 793.662415 true false 2 Red 9.47113 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 797.001892 true false 3 Blue 3.339478 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 797.267334 false true 2 Green 0.265442 0 0
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 797.267334 false true 2 Red 0.0 0 0
