 # Participant 9 (/Game/Spooky/Maps/UserStudy/PerceptionNeuronOnly)27 Apr 2018 1:33:50 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 785.031372 true false 2 Green 52.605347 2 10
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 792.964905 true false 3 Green 7.933533 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 801.010254 false false 2 Blue 8.045349 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 805.853088 true false 3 Red 4.842834 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 811.386597 true false 2 Red 5.533508 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 819.811035 true false 3 Red 8.424438 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 822.453125 false true 3 Green 2.64209 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 822.453125 false true 3 Blue 0.0 0 0
 # Participant 9 (/Game/Spooky/Maps/UserStudy/FusedTracking)27 Apr 2018 1:35:25 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 841.563965 false true 3 Red 13.977356 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 846.53595 false true 3 Blue 4.971985 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 861.779053 true false 2 Green 15.243103 2 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 881.766968 false true 3 Red 19.987915 1 8
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 895.629517 true false 3 Blue 13.862549 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 902.349182 false true 2 Blue 6.719666 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 907.888306 false true 3 Green 5.539124 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 914.533691 true false 3 Green 6.645386 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 917.626892 false true 3 Green 3.093201 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 917.626892 false true 3 Green 0.0 0 0
 # Participant 9 (/Game/Spooky/Maps/UserStudy/LeapOnly)27 Apr 2018 1:37:00 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 937.286926 true false 3 Red 14.547791 2 5
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 960.333496 false true 2 Blue 23.04657 2 10
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 965.444763 true false 3 Green 5.111267 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 981.467651 false true 2 Blue 16.022888 2 6
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 987.223938 true false 3 Blue 5.756287 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 990.555298 false true 3 Red 3.33136 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 997.179932 true false 3 Green 6.624634 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 1005.603088 true false 2 Green 8.423157 2 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 1012.781006 false true 3 Red 7.177917 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 1012.781006 false true 2 Red 0.0 0 0
