-0.156804    -0.032344    -0.223046            0
    -0.14525   -0.0255474    -0.230677            0
    -0.20597     -0.01235    0.0167526            0
  -0.0627917    0.0990011    0.0817561            0
   0.0388005     0.172952   -0.0759519            0
  -0.0349103    0.0913427    -0.213318            0
   -0.239105    0.0843102    -0.133546            0
   -0.259452    0.0688587     0.108479            0
  -0.0656845     0.170482   -0.0794163            0
   -0.131787      0.15468    -0.162502            0
   -0.254387     0.104843   -0.0461142            0
   -0.330987     0.169127    -0.112853            0
   -0.215012    0.0754901    -0.190572            0
    -0.14818    0.0697236    -0.224751            0
  -0.0958404     0.110441     -0.19099            0
   -0.219487    0.0731762   -0.0348394            0
   -0.224362  -0.00694862    -0.127148            0
   -0.255296    0.0109699    -0.102492            0
   -0.193645    -0.176139   -0.0976239            0
   -0.260594    0.0380648    -0.122734            0
   -0.255467     0.194881   -0.0987168            0
   -0.247404     0.224361   0.00859064            0
  -0.0510187    0.0962952     -0.20818            0
   -0.243697     0.120376    -0.208945            0
   -0.325838     0.176982     -0.02101            0
   -0.253149    0.0251169     0.133345            0
   -0.241458    -0.112534     0.144388            0
   -0.225737     0.139394    0.0708766            0
   -0.229645     0.289917    -0.102204            0
    -0.21831     0.135931    -0.263127            0
     -0.2282    -0.069448    -0.185961            0
   -0.151735   0.00556844    -0.188624            0
   -0.134839    0.0847651    -0.077426            0
   -0.266658    0.0828655   -0.0443141            0
   -0.267617     0.132451     0.151693            0
   -0.226259    0.0813305       0.2364            0
    -0.21671     0.040431     0.226156            0
   -0.329417     0.147762     0.165949            0
   -0.336111     0.229206    0.0817618            0
   -0.247714    0.0484364     0.220544            0
   -0.288089  -0.00673294     0.152832            0
   -0.333516    0.0934136     0.128431            0
   -0.302817    0.0301175   -0.0624138            0
   -0.397733   -0.0265484    -0.202823            0
   -0.435907    -0.113007    -0.137937            0
   -0.231392   -0.0306218    -0.273836            0
   -0.213812   -0.0305921    -0.268459            0
   -0.275641   -0.0402736     -0.24491            0
   -0.219427   -0.0612031    -0.133251            0
   -0.149671   -0.0488783   -0.0014143            0
   -0.281141    -0.119387    0.0289099            0
   -0.202199   -0.0616379   -0.0865995            0
    -0.27871   -0.0163469   -0.0319246            0
   -0.126148   -0.0388091     0.159427            0
  -0.0596288    -0.165193     0.110456            0
  -0.0827945    -0.173025   -0.0971786            0
   -0.228262    0.0268267    -0.180746            0
    -0.26127     0.171884     0.051811            0
   -0.303452   -0.0621604   -0.0502547            0
   -0.300618   -0.0912432    -0.112537            0
   -0.274462   -0.0892545    0.0122294            0
    -0.16107    -0.144942   -0.0214155            0
   -0.172464   -0.0673039   0.00706768            0
   -0.196128    -0.120216   -0.0442365            0
   -0.233105    -0.101902    -0.119899            0
   -0.225249   -0.0667773    0.0457442            0
   -0.217784    -0.111864    0.0892601            0
   -0.341702    0.0083344      0.12326            0
   -0.280213   -0.0620786     0.128483            0
     -0.2937   -0.0324571    0.0873975            0
   -0.323826  -0.00299156    0.0466745            0
   -0.289997      0.10515   -0.0362129            0
   -0.238813    0.0165868    -0.128694            0
   -0.222627   -0.0636812    0.0562139            0
   -0.124229    -0.123919    0.0708333            0
  -0.0419856     -0.16728   -0.0520321            0
   -0.129299    -0.125458    -0.186136            0
  -0.0740424    -0.264642    0.0423805            0
  -0.0866852    -0.135623     0.224066            0
    -0.16399    0.0213408     0.238691            0
   -0.212209      0.17984     0.128625            0
   -0.175393     0.110873      0.15564            0
   -0.175046       0.1315     0.181217            0
   -0.121768    -0.010049     0.273275            0
    -0.15359    -0.115499     0.235927            0
   -0.235396   -0.0963876    0.0880163            0
   -0.249386   -0.0524635    0.0185078            0
   -0.341136   -0.0499453    0.0812991            0
   -0.319333    -0.097409   -0.0630023            0
   -0.154297   -0.0138485     0.163351            0
   -0.187175    -0.044114     0.187098            0
   -0.249843    -0.164072    0.0941796            0
   -0.279261    -0.176845   0.00868797            0
   -0.217035    -0.223845   -0.0756059            0
   -0.157078    -0.212806    -0.043855            0
   -0.127599    -0.243289   -0.0680096            0
   -0.211073    -0.257505 -0.000170708            0
   -0.195538    -0.179255   -0.0117637            0
   -0.255626    -0.184615   -0.0485042            0
   -0.107176   -0.0243547     0.023247            0
   -0.195435   -0.0502023    0.0308206            0
   -0.202812   -0.0356399    0.0141362            0
   -0.179725   0.00393075    0.0276574            0
   -0.182463    0.0228955    0.0392903            0
   -0.175726    0.0514818    0.0474473            0
   -0.172858    0.0658223    0.0538857            0
   -0.169229    0.0696054    0.0629855            0
   -0.193918    0.0640245    0.0669304            0
   -0.203375     0.036843  -0.00773168            0
   -0.207154    0.0159667   -0.0484835            0
   -0.225805   -0.0119416   -0.0699642            0
    -0.23726   -0.0503752    -0.143996            0
   -0.191229   -0.0258014   -0.0936806            0
   -0.145355   -0.0215722    -0.036083            0
   -0.153496   -0.0172932    0.0186211            0
   -0.173597   0.00527483    0.0910425            0
   -0.236643     0.036015     0.138686            0
   -0.236811     0.011331     0.144943            0
   -0.247536    0.0207138     0.171213            0
   -0.252783    0.0781633     0.179554            0
   -0.248762    0.0915215     0.159011            0
   -0.264508    0.0605373     0.140625            0
   -0.250122    0.0426159     0.062911            0
   -0.245292    0.0479281    0.0590012            0
   -0.254761    0.0378444    0.0496647            0
   -0.258293    0.0299276    0.0456933            0
   -0.262027   0.00073266    0.0418828            0
   -0.260502    0.0546725    0.0349575            0
   -0.263274    0.0524788    0.0137017            0
   -0.251614    0.0448937   0.00331962            0
   -0.243665    0.0199398     0.012795            0
   -0.236365    0.0268093    0.0551115            0
   -0.214375    0.0621302     0.105826            0
    -0.19892    0.0421605     0.149061            0
   -0.196765     0.070447     0.152065            0
    -0.21514    0.0906801     0.141955            0
   -0.217074      0.08066     0.127691            0
    -0.27668    0.0574143     0.100144            0
   -0.261755    0.0337238    0.0901284            0
   -0.227654    0.0664729    0.0825465            0
   -0.238352     0.022927    0.0667419            0
   -0.247616    -0.006078     0.070673            0
   -0.256007   -0.0314021    0.0677854            0
   -0.293734    -0.055871    0.0338997            0
   -0.292336   -0.0661346  -0.00652647            0
   -0.232755    -0.055456   -0.0272129            0
    -0.22628   -0.0502257   -0.0543401            0
   -0.223244   -0.0441575   -0.0783958            0
   -0.229985   -0.0353196    -0.089569            0
   -0.182469  -0.00658625   -0.0658942            0
   -0.156804    -0.032344    -0.223046            0
    -0.14525   -0.0255474    -0.230677            0
    -0.20597     -0.01235    0.0167526            0
  -0.0627917    0.0990011    0.0817561            0
   0.0388005     0.172952   -0.0759519            0
  -0.0349103    0.0913427    -0.213318            0
   -0.239105    0.0843102    -0.133546            0
   -0.259452    0.0688587     0.108479            0
  -0.0656845     0.170482   -0.0794163            0
   -0.131787      0.15468    -0.162502            0
   -0.254387     0.104843   -0.0461142            0
   -0.330987     0.169127    -0.112853            0
   -0.215012    0.0754901    -0.190572            0
    -0.14818    0.0697236    -0.224751            0
  -0.0958404     0.110441     -0.19099            0
   -0.219487    0.0731762   -0.0348394            0
   -0.224362  -0.00694862    -0.127148            0
   -0.255296    0.0109699    -0.102492            0
   -0.193645    -0.176139   -0.0976239            0
   -0.260594    0.0380648    -0.122734            0
   -0.255467     0.194881   -0.0987168            0
   -0.247404     0.224361   0.00859064            0
  -0.0510187    0.0962952     -0.20818            0
   -0.243697     0.120376    -0.208945            0
   -0.325838     0.176982     -0.02101            0
   -0.253149    0.0251169     0.133345            0
   -0.241458    -0.112534     0.144388            0
   -0.225737     0.139394    0.0708766            0
   -0.229645     0.289917    -0.102204            0
    -0.21831     0.135931    -0.263127            0
     -0.2282    -0.069448    -0.185961            0
   -0.151735   0.00556844    -0.188624            0
   -0.134839    0.0847651    -0.077426            0
   -0.266658    0.0828655   -0.0443141            0
   -0.267617     0.132451     0.151693            0
   -0.226259    0.0813305       0.2364            0
    -0.21671     0.040431     0.226156            0
   -0.329417     0.147762     0.165949            0
   -0.336111     0.229206    0.0817618            0
   -0.247714    0.0484364     0.220544            0
   -0.288089  -0.00673294     0.152832            0
   -0.333516    0.0934136     0.128431            0
   -0.302817    0.0301175   -0.0624138            0
   -0.397733   -0.0265484    -0.202823            0
   -0.435907    -0.113007    -0.137937            0
   -0.231392   -0.0306218    -0.273836            0
   -0.213812   -0.0305921    -0.268459            0
   -0.275641   -0.0402736     -0.24491            0
   -0.219427   -0.0612031    -0.133251            0
   -0.149671   -0.0488783   -0.0014143            0
   -0.281141    -0.119387    0.0289099            0
   -0.202199   -0.0616379   -0.0865995            0
    -0.27871   -0.0163469   -0.0319246            0
   -0.126148   -0.0388091     0.159427            0
  -0.0596288    -0.165193     0.110456            0
  -0.0827945    -0.173025   -0.0971786            0
   -0.228262    0.0268267    -0.180746            0
    -0.26127     0.171884     0.051811            0
   -0.303452   -0.0621604   -0.0502547            0
   -0.300618   -0.0912432    -0.112537            0
   -0.274462   -0.0892545    0.0122294            0
    -0.16107    -0.144942   -0.0214155            0
   -0.172464   -0.0673039   0.00706768            0
   -0.196128    -0.120216   -0.0442365            0
   -0.233105    -0.101902    -0.119899            0
   -0.225249   -0.0667773    0.0457442            0
   -0.217784    -0.111864    0.0892601            0
   -0.341702    0.0083344      0.12326            0
   -0.280213   -0.0620786     0.128483            0
     -0.2937   -0.0324571    0.0873975            0
   -0.323826  -0.00299156    0.0466745            0
   -0.289997      0.10515   -0.0362129            0
   -0.238813    0.0165868    -0.128694            0
   -0.222627   -0.0636812    0.0562139            0
   -0.124229    -0.123919    0.0708333            0
  -0.0419856     -0.16728   -0.0520321            0
   -0.129299    -0.125458    -0.186136            0
  -0.0740424    -0.264642    0.0423805            0
  -0.0866852    -0.135623     0.224066            0
    -0.16399    0.0213408     0.238691            0
   -0.212209      0.17984     0.128625            0
   -0.175393     0.110873      0.15564            0
   -0.175046       0.1315     0.181217            0
   -0.121768    -0.010049     0.273275            0
    -0.15359    -0.115499     0.235927            0
   -0.235396   -0.0963876    0.0880163            0
   -0.249386   -0.0524635    0.0185078            0
   -0.341136   -0.0499453    0.0812991            0
   -0.319333    -0.097409   -0.0630023            0
   -0.154297   -0.0138485     0.163351            0
   -0.187175    -0.044114     0.187098            0
   -0.249843    -0.164072    0.0941796            0
   -0.279261    -0.176845   0.00868797            0
   -0.217035    -0.223845   -0.0756059            0
   -0.157078    -0.212806    -0.043855            0
   -0.127599    -0.243289   -0.0680096            0
   -0.211073    -0.257505 -0.000170708            0
   -0.195538    -0.179255   -0.0117637            0
   -0.255626    -0.184615   -0.0485042            0
   -0.107176   -0.0243547     0.023247            0
   -0.195435   -0.0502023    0.0308206            0
   -0.202812   -0.0356399    0.0141362            0
   -0.179725   0.00393075    0.0276574            0
   -0.182463    0.0228955    0.0392903            0
   -0.175726    0.0514818    0.0474473            0
   -0.172858    0.0658223    0.0538857            0
   -0.169229    0.0696054    0.0629855            0
   -0.193918    0.0640245    0.0669304            0
   -0.203375     0.036843  -0.00773168            0
   -0.207154    0.0159667   -0.0484835            0
   -0.225805   -0.0119416   -0.0699642            0
    -0.23726   -0.0503752    -0.143996            0
   -0.191229   -0.0258014   -0.0936806            0
   -0.145355   -0.0215722    -0.036083            0
   -0.153496   -0.0172932    0.0186211            0
   -0.173597   0.00527483    0.0910425            0
   -0.236643     0.036015     0.138686            0
   -0.236811     0.011331     0.144943            0
   -0.247536    0.0207138     0.171213            0
   -0.252783    0.0781633     0.179554            0
   -0.248762    0.0915215     0.159011            0
   -0.264508    0.0605373     0.140625            0
   -0.250122    0.0426159     0.062911            0
   -0.245292    0.0479281    0.0590012            0
   -0.254761    0.0378444    0.0496647            0
   -0.258293    0.0299276    0.0456933            0
   -0.262027   0.00073266    0.0418828            0
   -0.260502    0.0546725    0.0349575            0
   -0.263274    0.0524788    0.0137017            0
   -0.251614    0.0448937   0.00331962            0
   -0.243665    0.0199398     0.012795            0
   -0.236365    0.0268093    0.0551115            0
   -0.214375    0.0621302     0.105826            0
    -0.19892    0.0421605     0.149061            0
   -0.196765     0.070447     0.152065            0
    -0.21514    0.0906801     0.141955            0
   -0.217074      0.08066     0.127691            0
    -0.27668    0.0574143     0.100144            0
   -0.261755    0.0337238    0.0901284            0
   -0.227654    0.0664729    0.0825465            0
   -0.238352     0.022927    0.0667419            0
   -0.247616    -0.006078     0.070673            0
   -0.256007   -0.0314021    0.0677854            0
   -0.293734    -0.055871    0.0338997            0
   -0.292336   -0.0661346  -0.00652647            0
   -0.232755    -0.055456   -0.0272129            0
    -0.22628   -0.0502257   -0.0543401            0
   -0.223244   -0.0441575   -0.0783958            0
   -0.229985   -0.0353196    -0.089569            0
   -0.182469  -0.00658625   -0.0658942            0
