 # Participant 4 (/Game/Spooky/Maps/UserStudy/PerceptionNeuronOnly)18 Apr 2018 2:18:52 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 354.943817 true false 2 Green 17.327118 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 379.77063 true false 2 Red 24.826813 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 396.62561 true false 3 Blue 16.85498 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 410.1073 true false 2 Green 13.481689 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 421.707703 true false 2 Green 11.600403 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 427.639465 false true 2 Red 5.931763 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 427.639465 false true 3 Blue 0.0 0 0
 # Participant 4 (/Game/Spooky/Maps/UserStudy/LeapOnly)18 Apr 2018 2:20:27 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 435.972595 false true 2 Blue 3.185944 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 442.463379 false true 3 Blue 6.490784 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 447.642181 false true 3 Red 5.178802 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 466.865326 false true 3 Blue 19.223145 2 6
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 473.442627 false true 2 Blue 6.577301 2 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 478.732056 false true 3 Red 5.289429 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 484.732544 false true 2 Red 6.000488 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 500.37735 true false 3 Green 15.644806 2 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 516.801025 true false 2 Blue 16.423676 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 522.823181 false true 2 Blue 6.022156 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 522.823181 false true 3 Blue 0.0 0 0
 # Participant 4 (/Game/Spooky/Maps/UserStudy/FusedTracking)18 Apr 2018 2:22:02 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 543.171814 true false 2 Blue 15.191833 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 555.817017 true false 2 Red 12.645203 2 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 562.489258 true false 2 Red 6.672241 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 570.654297 true false 2 Green 8.165039 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 583.595276 false false 2 Blue 12.940979 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 588.186218 false true 3 Red 4.590942 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 602.568787 true false 2 Red 14.382568 2 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 608.304871 false true 3 Red 5.736084 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 617.914063 true false 2 Red 9.609192 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 618.02124 false true 2 Red 0.107178 0 0
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 618.02124 false true 3 Green 0.0 0 0
