# Participant 10 (/Game/Spooky/Maps/UserStudy/FusedTracking)30 Apr 2018 1:08:38 pm
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 20.416086 true 5.455254 -30.000063 87.160263 5.455254 -30.000063 87.160263 6.0 5.451916
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 22.630919 false 1.318306 -9.00005 83.689651 -2.58886 -6.000038 80.41185 6.0 1.211664
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 25.139071 true -14.999832 9.000008 70.0 -14.999832 9.000008 70.0 6.0 1.492386
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 28.523399 false -14.999945 -27.0 70.0 -10.862928 -24.000011 73.470619 6.0 2.383617
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 31.820288 true -6.725842 2.999977 76.941238 -6.725842 2.999977 76.941238 6.0 2.285278
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 35.248894 true -14.999928 -21.0 70.0 -14.999928 -21.0 70.0 6.0 2.411678
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 39.781906 true 5.455196 -48.000061 87.160263 5.455196 -48.000061 87.160263 6.0 3.518673
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 42.715504 false -6.725914 -21.000027 76.941231 -14.999889 -9.0 70.0 6.0 1.926888
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 46.002026 true 5.45536 5.999943 87.160271 5.45536 5.999943 87.160271 6.0 2.278313
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 49.620068 true -10.862778 23.999985 73.470619 -10.862778 23.999985 73.470619 6.0 2.606186
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 54.61441 true 5.455254 -30.000063 87.160263 5.455254 -30.000063 87.160263 6.0 3.993153
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 59.022827 true 5.455379 11.999939 87.160271 5.455379 11.999939 87.160271 6.0 3.394238
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 62.918613 true -14.999928 -21.0 70.0 -14.999928 -21.0 70.0 6.0 2.885017
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 66.240257 true 5.455379 11.999939 87.160271 5.455379 11.999939 87.160271 6.0 2.309902
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 69.80381 true -10.862909 -18.00001 73.470619 -10.862909 -18.00001 73.470619 6.0 2.549751
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 73.057899 false -10.862835 5.999992 73.470619 -14.999832 9.000008 70.0 6.0 2.242004
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 77.272316 true -6.725931 -27.000027 76.941231 -6.725931 -27.000027 76.941231 6.0 3.207291
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 80.908379 true 1.318325 -3.000053 83.689651 1.318325 -3.000053 83.689651 6.0 2.629669
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 86.042061 false -2.588968 -42.000038 80.41185 -6.725967 -39.000027 76.941231 6.0 4.125969
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 87.507729 false 1.318233 -33.000053 83.689651 -6.725967 -39.000027 76.941231 6.0 0.460289
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 91.89978 true -2.58884 -0.000042 80.41185 -2.58884 -0.000042 80.41185 6.0 3.387245
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 95.701965 true 1.318398 20.999954 83.689659 1.318398 20.999954 83.689659 6.0 2.788055
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 100.239014 true 5.45546 35.999939 87.160271 5.45546 35.999939 87.160271 6.0 3.529785
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 103.448074 true -6.725708 44.999969 76.941238 -6.725708 44.999969 76.941238 6.0 2.199921
# Participant 10 (/Game/Spooky/Maps/UserStudy/PerceptionNeuronOnly)30 Apr 2018 1:10:13 pm
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 113.940575 true 5.45546 35.999939 87.160271 5.45546 35.999939 87.160271 6.0 3.562943
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 118.239281 true -6.725986 -45.000027 76.941231 -6.725986 -45.000027 76.941231 6.0 3.295578
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 120.725105 true -10.862854 -0.000015 73.470619 -10.862854 -0.000015 73.470619 6.0 1.481354
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 124.03389 true -2.588913 -24.000038 80.41185 -2.588913 -24.000038 80.41185 6.0 2.297394
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 126.939453 true -10.862909 -18.00001 73.470619 -10.862909 -18.00001 73.470619 6.0 1.899048
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 130.631714 false -2.58876 23.999954 80.41185 -2.588745 29.999962 80.411858 6.0 2.685974
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 133.952164 true -6.725876 -9.000027 76.941238 -6.725876 -9.000027 76.941238 6.0 2.319489
