
# Participant 2 (/Game/Spooky/Maps/UserStudy/LeapOnly)16 Apr 2018 3:24:10 pm
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 37.266068 false -6.725723 38.999977 76.941238 -6.725708 44.999969 76.941238 6.0 8.759449
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 38.556293 false 1.318436 32.999947 83.689659 -10.86274 35.999985 73.470627 6.0 0.289043
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 40.800541 false -6.725842 2.999977 76.941238 -10.862854 -0.000015 73.470619 6.0 1.244141
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 41.822598 false -14.999794 21.0 70.000008 -14.999832 9.000008 70.0 6.0 0.0
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 42.889339 false -6.725819 8.999981 76.941238 -14.999794 21.0 70.000008 6.0 0.066616
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 43.911839 false 1.318306 -9.00005 83.689651 -6.7258 14.999977 76.941238 6.0 0.02227
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 44.978554 false -6.7258 14.999977 76.941238 -2.588875 -12.000038 80.41185 6.0 0.044449
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 46.00082 false 1.318268 -21.000051 83.689651 -6.725777 20.999969 76.941238 6.0 0.0
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 47.245209 false -14.999855 3.0 70.000008 -2.588913 -24.000038 80.41185 6.0 0.222221
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 48.289516 false -2.588968 -42.000038 80.41185 -14.999832 9.000008 70.0 6.0 0.022202
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 49.534351 false -14.999855 3.0 70.000008 -6.725967 -39.000027 76.941231 6.0 0.222717
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 50.55563 false 1.318214 -39.000053 83.689651 -10.862854 -0.000015 73.470619 6.0 0.0
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 51.756935 false -10.863002 -48.000011 73.470612 1.318233 -33.000053 83.689651 6.0 0.200253
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 53.046463 false -14.999813 15.0 70.000008 -15.0 -45.0 70.0 6.0 0.288944
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 54.512249 false -10.862946 -30.000013 73.470619 -10.862816 11.999989 73.470619 6.0 0.444344
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 55.512749 false 1.31834 2.999947 83.689651 -10.862928 -24.000011 73.470619 6.0 0.0
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 60.446064 false -6.725842 2.999977 76.941238 -10.862835 5.999992 73.470619 6.0 3.911423
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 62.913368 true -14.999741 39.0 70.000008 -14.999741 39.0 70.000008 6.0 1.46722
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 65.535927 false -6.72595 -33.000027 76.941231 -10.862928 -24.000011 73.470619 6.0 1.600395
