
 # Participant 2 (/Game/Spooky/Maps/UserStudy/PerceptionNeuronOnly)16 Apr 2018 3:29:54 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 402.077698 true false 3 Red 28.40451 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 418.056854 true false 3 Red 15.979156 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 457.036499 true false 2 Green 38.979645 1 11
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 463.701569 false true 2 Blue 6.66507 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 463.701569 false true 2 Green 0.0 0 0
 # Participant 2 (/Game/Spooky/Maps/UserStudy/LeapOnly)16 Apr 2018 3:31:30 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 476.636169 false true 3 Red 7.859192 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 500.728485 false true 3 Green 24.092316 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 504.927155 false false 3 Green 4.198669 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 512.94812 false true 2 Blue 8.020966 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 520.728149 false true 3 Red 7.780029 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 529.395935 true false 3 Blue 8.667786 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 538.485901 true false 2 Red 9.089966 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 546.640991 true false 3 Blue 8.15509 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 556.397766 true false 3 Green 9.756775 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 558.817993 false true 2 Red 2.420227 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 558.817993 false true 2 Red 0.0 0 0
 # Participant 2 (/Game/Spooky/Maps/UserStudy/FusedTracking)16 Apr 2018 3:33:05 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 580.265137 true false 2 Blue 16.349365 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 592.864868 true false 3 Red 12.599731 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 600.93158 false true 2 Red 8.066711 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 616.222717 false true 2 Red 15.291138 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 633.489624 true false 2 Blue 17.266907 2 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 645.66803 false true 3 Green 12.178406 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 653.957092 false true 2 Green 8.289063 0 0
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 653.957092 false true 2 Green 0.0 0 0
