# Participant 22 (/Game/Spooky/Maps/UserStudy/FusedTracking)28 May 2018 1:11:28 pm
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 18.958168 true 1.318459 38.999947 83.689659 1.318459 38.999947 83.689659 6.0 2.229683
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 20.68985 false -10.862966 -36.000015 73.470619 -14.999779 27.0 70.000008 6.0 0.728703
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 21.696915 true -10.862966 -36.000015 73.470619 -10.862966 -36.000015 73.470619 6.0 1.735767
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 23.206051 false -2.588783 17.999969 80.41185 -14.999945 -27.0 70.0 6.0 0.488167
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 24.230825 false -6.725876 -9.000027 76.941238 -14.999794 21.0 70.000008 6.0 0.021788
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 25.96279 false -6.72595 -33.000027 76.941231 -14.999779 27.0 70.000008 6.0 0.727659
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 28.429718 false -2.588968 -42.000038 80.41185 -6.725777 20.999969 76.941238 6.0 1.445276
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 29.451111 false -2.588968 -42.000038 80.41185 -10.862984 -42.000011 73.470619 6.0 2.466669
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 31.885626 true -10.862928 -24.000011 73.470619 -10.862928 -24.000011 73.470619 6.0 1.433489
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 34.78595 true 5.455235 -36.000065 87.160263 5.455235 -36.000065 87.160263 6.0 1.889709
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 37.386368 false -10.862966 -36.000015 73.470619 -6.72595 -33.000027 76.941231 6.0 1.578766
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 39.853184 true -6.725986 -45.000027 76.941231 -6.725986 -45.000027 76.941231 6.0 1.446384
