8.720673 -56.645996 -85.07093
8.720657 -56.646011 -85.07093
8.720673 -56.646027 -85.070908
8.720703 -56.645996 -85.07093
8.720688 -56.645966 -85.070923
8.720673 -56.645966 -85.070908
8.720642 -56.645981 -85.070892
8.720688 -56.645966 -85.070923
8.720673 -56.645996 -85.07093
8.720642 -56.646011 -85.070938
8.720657 -56.645996 -85.070938
8.720688 -56.646011 -85.070915
8.720673 -56.646027 -85.07093
8.720688 -56.645981 -85.070938
8.720673 -56.645966 -85.07093
8.720642 -56.646057 -85.070923
8.720688 -56.646027 -85.070923
8.720688 -56.645981 -85.070923
8.720673 -56.645981 -85.07093
8.720673 -56.645981 -85.07093
8.720673 -56.645996 -85.07093
8.720657 -56.64595 -85.070923
8.720673 -56.646011 -85.070915
8.720688 -56.645966 -85.070923
8.720657 -56.646027 -85.07093
8.720673 -56.64595 -85.070923
8.720642 -56.645981 -85.070938
8.720657 -56.646027 -85.070938
8.720673 -56.645981 -85.070938
8.720673 -56.646042 -85.07093
8.720688 -56.645996 -85.07093
8.720642 -56.645966 -85.070946
8.720673 -56.645935 -85.07093
8.720642 -56.645981 -85.07093
8.720673 -56.646027 -85.07093
8.720673 -56.645996 -85.070923
8.720673 -56.646011 -85.07093
8.720673 -56.645996 -85.070923
8.720657 -56.645981 -85.07093
8.720673 -56.646027 -85.070938
8.720657 -56.645966 -85.070938
8.720657 -56.645966 -85.07093
8.720657 -56.645966 -85.070923
8.720657 -56.645996 -85.07093
8.720673 -56.646011 -85.07093
8.720703 -56.646027 -85.070915
8.720657 -56.64595 -85.070923
8.720673 -56.645996 -85.070938
8.720688 -56.645996 -85.07093
8.720673 -56.646011 -85.07093
8.720673 -56.646027 -85.07093
8.720688 -56.646027 -85.070923
8.720673 -56.646011 -85.070938
8.720642 -56.645981 -85.070923
8.720673 -56.646027 -85.07093
8.720688 -56.64595 -85.070923
8.720688 -56.645996 -85.07093
8.720688 -56.645966 -85.070923
8.720673 -56.646011 -85.070923
8.720688 -56.645996 -85.070938
8.720673 -56.645966 -85.07093
8.720703 -56.645966 -85.07093
8.720673 -56.645966 -85.070938
8.720642 -56.646027 -85.070938
8.720627 -56.645996 -85.07093
8.720657 -56.64595 -85.070923
8.720642 -56.645935 -85.07093
8.720657 -56.64595 -85.070946
8.720673 -56.645935 -85.070923
8.720657 -56.645981 -85.070923
8.720657 -56.646027 -85.070938
8.720673 -56.645935 -85.070938
8.720642 -56.645966 -85.07093
8.720703 -56.64595 -85.070923
8.720657 -56.646027 -85.070923
8.720688 -56.646011 -85.070923
8.720657 -56.646011 -85.07093
8.720673 -56.646027 -85.070923
8.720688 -56.645966 -85.07093
8.720657 -56.645966 -85.07093
8.720657 -56.64592 -85.070923
8.720673 -56.646011 -85.070923
8.720673 -56.646011 -85.07093
8.720657 -56.645981 -85.070938
8.720688 -56.646042 -85.070923
8.720642 -56.645996 -85.07093
