 
 # Participant 8 (/Game/Spooky/Maps/UserStudy/PerceptionNeuronOnly)26 Apr 2018 9:27:04 am
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 484.715546 true false 2 Red 12.008179 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 497.348816 true false 3 Blue 12.63327 2 5
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 505.16098 true false 3 Blue 7.812164 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 513.121887 true false 2 Red 7.960907 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 520.995972 true false 3 Blue 7.874084 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 530.173584 true false 3 Blue 9.177612 2 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 535.590698 true false 2 Blue 5.417114 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 542.223572 true false 3 Green 6.632874 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 548.6203 true false 2 Blue 6.396729 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 558.243347 false false 2 Red 9.623047 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 562.737793 false true 3 Blue 4.494446 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 562.737793 false true 2 Blue 0.0 0 0
 # Participant 8 (/Game/Spooky/Maps/UserStudy/LeapOnly)26 Apr 2018 9:28:39 am
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 572.964539 false true 3 Green 5.094666 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 582.234985 true false 3 Green 9.270447 2 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 593.480347 true false 3 Green 11.245361 2 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 605.058594 true false 3 Blue 11.578247 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 612.902161 false true 2 Red 7.843567 2 6
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 618.925659 true false 2 Green 6.023499 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 630.81427 false true 2 Green 11.888611 2 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 634.215149 false true 2 Red 3.400879 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 637.459656 false true 3 Red 3.244507 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 640.237 false true 2 Green 2.777344 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 644.770935 true false 2 Green 4.533936 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 649.985046 true false 3 Red 5.214111 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 652.499634 false true 3 Blue 2.514587 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 657.083191 true false 3 Blue 4.583557 2 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 657.901794 false true 3 Green 0.818604 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 657.901794 false true 3 Red 0.0 0 0
 # Participant 8 (/Game/Spooky/Maps/UserStudy/FusedTracking)26 Apr 2018 9:30:14 am
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 675.658752 true false 2 Blue 12.615723 2 5
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 678.606018 false true 2 Green 2.947266 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 684.897217 true false 3 Green 6.291199 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 691.50177 true false 2 Red 6.604553 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 698.802979 true false 2 Blue 7.301208 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 710.575928 false false 3 Blue 11.772949 2 5
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 717.848694 false true 2 Red 7.272766 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 723.675842 true false 2 Blue 5.827148 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 733.540771 false true 2 Blue 9.864929 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 738.038818 true false 2 Blue 4.498047 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 745.151428 true false 3 Blue 7.11261 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 752.269653 false true 2 Red 7.118225 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 753.073425 false true 2 Red 0.803772 0 0
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 753.073425 false true 2 Blue 0.0 0 0
