# Participant 8 (/Game/Spooky/Maps/UserStudy/LeapOnly)26 Apr 2018 9:19:28 am
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 18.880722 false 1.318325 -3.000053 83.689651 -6.725857 -3.000023 76.941238 6.0 2.545872
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 21.893888 true -14.999889 -9.0 70.0 -14.999889 -9.0 70.0 6.0 2.012716
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 24.173607 true -6.725986 -45.000027 76.941231 -6.725986 -45.000027 76.941231 6.0 1.277641
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 26.727024 true -6.725986 -45.000027 76.941231 -6.725986 -45.000027 76.941231 6.0 1.551968
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 32.328732 false -2.58884 -0.000042 80.41185 -6.725857 -3.000023 76.941238 6.0 4.600218
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 36.351643 true 1.318398 20.999954 83.689659 1.318398 20.999954 83.689659 6.0 3.01226
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 38.417587 true -10.862888 -12.000015 73.470619 -10.862888 -12.000015 73.470619 6.0 1.063816
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 40.808559 true -14.999964 -33.0 70.0 -14.999964 -33.0 70.0 6.0 1.379948
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 45.708252 true -14.999725 45.0 70.000008 -14.999725 45.0 70.000008 6.0 3.890469
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 48.09692 false 5.455399 17.999943 87.160271 -2.588745 29.999962 80.411858 6.0 1.388168
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 50.451103 true -10.862854 -0.000015 73.470619 -10.862854 -0.000015 73.470619 6.0 1.351181
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 52.55201 true 5.455215 -42.000065 87.160263 5.455215 -42.000065 87.160263 6.0 1.100861
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 55.497643 true -6.725708 44.999969 76.941238 -6.725708 44.999969 76.941238 6.0 1.945381
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
