 # Participant 18 (/Game/Spooky/Maps/UserStudy/PerceptionNeuronOnly)23 May 2018 11:22:11 am
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 469.12674 true false 3 Green 4.735626 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 479.428864 true false 3 Green 10.302124 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 487.369476 false false 3 Red 7.940613 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 493.123596 true false 3 Red 5.75412 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 498.501587 true false 2 Red 5.377991 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 503.52298 true false 2 Green 5.021393 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 508.835876 true false 3 Red 5.312897 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 518.237122 true false 2 Blue 9.401245 1 6
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 523.080872 true false 2 Red 4.84375 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 527.881165 true false 3 Blue 4.800293 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 534.904175 true false 2 Red 7.02301 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 543.527283 true false 3 Blue 8.623108 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 550.57251 true false 3 Blue 7.045227 2 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 554.415833 false true 2 Green 3.843323 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 554.415833 false true 2 Blue 0.0 0 0
 # Participant 18 (/Game/Spooky/Maps/UserStudy/FusedTracking)23 May 2018 11:23:46 am
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 565.305908 true false 2 Blue 5.808472 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 568.773499 true false 2 Blue 3.46759 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 572.283875 true false 2 Green 3.510376 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 576.685364 true false 2 Blue 4.401489 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 581.973938 true false 3 Red 5.288574 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 585.685425 false false 3 Blue 3.711487 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 589.818176 true false 2 Blue 4.132751 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 595.285522 true false 2 Red 5.467346 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 599.108521 true false 2 Green 3.822998 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 604.397644 true false 2 Blue 5.289124 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 609.886963 true false 2 Blue 5.489319 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 614.998413 true false 3 Red 5.11145 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 621.289368 true false 2 Green 6.290955 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 626.466003 true false 3 Blue 5.176636 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 629.887756 true false 3 Red 3.421753 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 632.286438 true false 3 Red 2.398682 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 639.023071 true false 3 Blue 6.736633 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 642.800232 true false 2 Green 3.777161 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 648.669067 true false 3 Red 5.868835 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 649.532349 false true 2 Red 0.863281 0 0
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 649.532349 false true 2 Red 0.0 0 0
 # Participant 18 (/Game/Spooky/Maps/UserStudy/LeapOnly)23 May 2018 11:25:21 am
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 661.526001 true false 3 Red 6.922546 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 667.154846 true false 3 Red 5.628845 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 674.389709 true false 2 Blue 7.234863 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 678.633545 true false 2 Green 4.243835 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 683.441895 true false 2 Red 4.80835 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 687.727051 true false 3 Green 4.285156 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 691.688354 true false 3 Green 3.961304 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 696.048462 true false 3 Blue 4.360107 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 699.404297 true false 3 Red 3.355835 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 703.582397 false false 3 Green 4.178101 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 708.360291 true false 3 Blue 4.777893 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 713.938538 false true 2 Blue 5.578247 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 717.627869 true false 2 Blue 3.689331 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 721.177673 false false 3 Blue 3.549805 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 723.801208 true false 3 Blue 2.623535 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 727.05011 true false 2 Blue 3.248901 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 731.717834 false true 3 Blue 4.667725 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 735.643433 true false 2 Green 3.925598 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 739.344727 true false 2 Green 3.701294 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 742.445801 true false 2 Green 3.101074 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 744.626526 false true 3 Blue 2.180725 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 744.626526 false true 3 Green 0.0 0 0
