# Participant 14 (/Game/Spooky/Maps/UserStudy/PerceptionNeuronOnly)15 May 2018 9:21:27 am
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 138.891861 true -6.725777 20.999969 76.941238 -6.725777 20.999969 76.941238 6.0 12.263741
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 141.224777 false -14.999832 9.000008 70.0 -14.999813 15.0 70.000008 6.0 1.33165
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 144.202377 true -10.862873 -6.000011 73.470619 -10.862873 -6.000011 73.470619 6.0 1.970261
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 149.318954 true 5.45529 -18.000061 87.160263 5.45529 -18.000061 87.160263 6.0 4.094986
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 152.490387 false -6.725876 -9.000027 76.941238 -10.862873 -6.000011 73.470619 6.0 2.154282
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 156.137772 false 1.318214 -39.000053 83.689651 -14.999794 21.0 70.000008 6.0 2.645645
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 160.270477 true 5.45546 35.999939 87.160271 5.45546 35.999939 87.160271 6.0 3.131546
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 162.293976 false -10.862816 11.999989 73.470619 -10.862797 17.999992 73.470619 6.0 1.02182
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 164.67041 false -2.58884 -0.000042 80.41185 -10.862835 5.999992 73.470619 6.0 1.354935
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 168.205032 false -6.725986 -45.000027 76.941231 -14.999794 21.0 70.000008 6.0 2.533142
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 171.514389 true 5.455326 -6.000061 87.160271 5.455326 -6.000061 87.160271 6.0 2.289032
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 175.160095 true -14.999741 39.0 70.000008 -14.999741 39.0 70.000008 6.0 2.641953
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 178.626785 true 5.455254 -30.000063 87.160263 5.455254 -30.000063 87.160263 6.0 2.444626
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 181.270752 true -14.999855 3.0 70.000008 -14.999855 3.0 70.000008 6.0 1.630768
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 184.226639 true -6.725761 26.999977 76.941238 -6.725761 26.999977 76.941238 6.0 1.9552
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 186.774902 false -2.588783 17.999969 80.41185 -6.725777 20.999969 76.941238 6.0 1.546997
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 189.094086 true -6.725876 -9.000027 76.941238 -6.725876 -9.000027 76.941238 6.0 1.310959
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 193.138687 true -10.862724 41.999992 73.470627 -10.862724 41.999992 73.470627 6.0 3.044464
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 196.184113 true 1.318386 14.999947 83.689651 1.318386 14.999947 83.689651 6.0 2.02417
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 198.650269 true -10.862909 -18.00001 73.470619 -10.862909 -18.00001 73.470619 6.0 1.444519
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 201.292282 true 1.318291 -15.000051 83.689651 1.318291 -15.000051 83.689651 6.0 1.641724
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 203.317673 true -6.725914 -21.000027 76.941231 -6.725914 -21.000027 76.941231 6.0 1.022232
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 205.538818 false -14.999855 3.0 70.000008 -14.99987 -3.0 70.000008 6.0 1.199112
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 208.006516 true 5.455311 -12.000061 87.160271 5.455311 -12.000061 87.160271 6.0 1.465149
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 211.007385 true -2.588745 29.999962 80.411858 -2.588745 29.999962 80.411858 6.0 1.999863
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 213.629593 true -2.58876 23.999954 80.41185 -2.58876 23.999954 80.41185 6.0 1.600632
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 216.163742 true -14.999763 33.0 70.000008 -14.999763 33.0 70.000008 6.0 1.533356
# Participant 14 (/Game/Spooky/Maps/UserStudy/FusedTracking)15 May 2018 9:23:02 am
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 225.537155 true 5.455429 23.999939 87.160271 5.455429 23.999939 87.160271 6.0 3.527679
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 228.784561 true 1.318251 -27.00005 83.689651 1.318251 -27.00005 83.689651 6.0 2.24324
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 231.853973 false -10.862946 -30.000013 73.470619 -10.862966 -36.000015 73.470619 6.0 2.047333
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 233.984268 true -6.725842 2.999977 76.941238 -6.725842 2.999977 76.941238 6.0 1.108948
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 236.674393 false 1.318386 14.999947 83.689651 -6.725777 20.999969 76.941238 6.0 1.689194
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 238.602509 true -14.999907 -15.0 70.0 -14.999907 -15.0 70.0 6.0 0.906097
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 241.386841 false 1.318413 26.999954 83.689651 -6.725746 32.999977 76.941238 6.0 1.778854
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 244.074936 true 1.318386 14.999947 83.689651 1.318386 14.999947 83.689651 6.0 1.667206
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 246.629868 true -14.999741 39.0 70.000008 -14.999741 39.0 70.000008 6.0 1.533813
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 249.408279 true 5.455429 23.999939 87.160271 5.455429 23.999939 87.160271 6.0 1.764755
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 252.052765 true -6.725914 -21.000027 76.941231 -6.725914 -21.000027 76.941231 6.0 1.623978
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 255.218155 true 5.455311 -12.000061 87.160271 5.455311 -12.000061 87.160271 6.0 2.144135
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 258.454407 true 1.318214 -39.000053 83.689651 1.318214 -39.000053 83.689651 6.0 2.223297
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 261.120544 false -6.725761 26.999977 76.941238 -14.999763 33.0 70.000008 6.0 1.645355
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 263.882477 true -2.588985 -48.000038 80.41185 -2.588985 -48.000038 80.41185 6.0 1.761963
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 265.764679 false 5.455399 17.999943 87.160271 -10.862762 29.999985 73.470627 6.0 0.865875
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 266.853149 false 1.318436 32.999947 83.689659 5.455399 17.999943 87.160271 6.0 0.067017
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 268.988495 false 1.318436 32.999947 83.689659 -2.588745 29.999962 80.411858 6.0 1.133545
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 271.499268 false 1.318251 -27.00005 83.689651 -14.999741 39.0 70.000008 6.0 1.488617
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 273.766937 true -14.999779 27.0 70.000008 -14.999779 27.0 70.000008 6.0 1.266205
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 276.25528 false -10.862816 11.999989 73.470619 -14.999813 15.0 70.000008 6.0 1.466522
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 277.98819 false -14.999855 3.0 70.000008 -10.862778 23.999985 73.470619 6.0 0.732788
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 280.387909 false -14.999928 -21.0 70.0 -14.999907 -15.0 70.0 6.0 1.378601
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 282.87793 false -10.862966 -36.000015 73.470619 -10.862946 -30.000013 73.470619 6.0 1.489014
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
FT 284.653595 false -2.588985 -48.000038 80.41185 -14.999741 39.0 70.000008 6.0 0.753998
