# Participant 19 (/Game/Spooky/Maps/UserStudy/PerceptionNeuronOnly)28 May 2018 10:57:59 am
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 6.264735 false 1.318325 -3.000053 83.689651 -6.725708 44.999969 76.941238 6.0 2.323055
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 12.205312 false -6.725891 -15.000027 76.941231 -14.999832 9.000008 70.0 6.0 4.938991
# Participant 20 (/Game/Spooky/Maps/UserStudy/PerceptionNeuronOnly)28 May 2018 11:27:24 am
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 24.191807 false 5.455235 -36.000065 87.160263 -2.588913 -24.000038 80.41185 6.0 2.976362
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 25.236347 false -2.588985 -48.000038 80.41185 -6.725967 -39.000027 76.941231 6.0 0.04438
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 30.569561 true 1.318413 26.999954 83.689651 1.318413 26.999954 83.689651 6.0 4.33317
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 33.973637 true 5.455196 -48.000061 87.160263 5.455196 -48.000061 87.160263 6.0 2.404057
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 37.302589 true -6.725842 2.999977 76.941238 -6.725842 2.999977 76.941238 6.0 2.310337
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 40.397743 true -10.863002 -48.000011 73.470612 -10.863002 -48.000011 73.470612 6.0 2.094643
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 43.855297 true -10.862928 -24.000011 73.470619 -10.862928 -24.000011 73.470619 6.0 2.439362
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 47.638531 true -14.999794 21.0 70.000008 -14.999794 21.0 70.000008 6.0 2.778351
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 52.749611 true 1.318197 -45.000053 83.689651 1.318197 -45.000053 83.689651 6.0 4.089275
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 57.084061 true 1.318436 32.999947 83.689659 1.318436 32.999947 83.689659 6.0 3.334286
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 62.260307 true -2.588968 -42.000038 80.41185 -2.588968 -42.000038 80.41185 6.0 4.155094
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 66.215996 true 1.318268 -21.000051 83.689651 1.318268 -21.000051 83.689651 6.0 2.934002
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
PN 70.438782 true -10.862724 41.999992 73.470627 -10.862724 41.999992 73.470627 6.0 3.200523
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
