 # Participant 16 (/Game/Spooky/Maps/UserStudy/LeapOnly)21 May 2018 3:07:03 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 511.941254 false true 2 Blue 4.081177 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 522.680908 true false 2 Red 10.739655 2 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 528.316406 true false 3 Red 5.635498 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 533.824768 true false 3 Green 5.508362 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 537.580383 true false 3 Blue 3.755615 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 545.4646 true false 3 Green 7.884216 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 551.003601 true false 2 Green 5.539001 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 557.863403 true false 3 Blue 6.859802 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 561.58136 true false 3 Red 3.717957 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 568.557861 true false 3 Blue 6.976501 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 576.779846 true false 3 Green 8.221985 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 581.361145 true false 3 Blue 4.581299 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 587.2677 true false 2 Red 5.906555 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 595.803345 true false 2 Green 8.535645 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 597.894226 false true 2 Blue 2.090881 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 597.894226 false true 3 Red 0.0 0 0
 # Participant 16 (/Game/Spooky/Maps/UserStudy/PerceptionNeuronOnly)21 May 2018 3:08:38 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 619.765991 true false 3 Blue 16.790649 2 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 629.610962 true false 3 Red 9.844971 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 637.588745 true false 3 Red 7.977783 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 642.588257 true false 3 Blue 4.999512 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 649.055969 true false 3 Green 6.467712 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 657.345337 true false 2 Red 8.289368 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 661.566772 true false 3 Red 4.221436 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 671.592041 true false 3 Red 10.025269 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 678.111145 true false 2 Red 6.519104 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 682.925232 true false 3 Red 4.814087 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 690.771423 true false 2 Blue 7.846191 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 693.013916 false true 3 Red 2.242493 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 693.013916 false true 3 Red 0.0 0 0
 # Participant 16 (/Game/Spooky/Maps/UserStudy/FusedTracking)21 May 2018 3:10:14 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 703.927673 true false 3 Red 5.831665 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 714.242126 false true 2 Red 10.314453 2 5
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 728.728394 true false 3 Blue 14.486267 1 6
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 733.816345 true false 3 Green 5.087952 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 741.414917 true false 2 Blue 7.598572 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 745.506104 false true 2 Blue 4.091187 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 752.683838 true false 2 Green 7.177734 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 759.665161 true false 2 Green 6.981323 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 763.418762 true false 3 Green 3.753601 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 768.396912 true false 2 Blue 4.978149 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 772.975281 true false 2 Blue 4.578369 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 776.420227 true false 3 Red 3.444946 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 781.997742 true false 3 Blue 5.577515 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 785.328003 false true 2 Green 3.330261 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 788.131653 false true 3 Green 2.80365 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 788.131653 false true 2 Blue 0.0 0 0
