8.720673 -56.645996 -85.07093
8.720657 -56.646008 -85.07093
8.720657 -56.645985 -85.070923
8.720657 -56.646 -85.070938
8.720673 -56.646 -85.07093
8.720657 -56.646 -85.070923
8.720673 -56.646004 -85.070938
8.720673 -56.645992 -85.070938
8.720688 -56.645996 -85.070923
8.720688 -56.645992 -85.070938
8.720673 -56.645992 -85.070938
8.720657 -56.646008 -85.070938
8.720673 -56.646 -85.07093
8.720673 -56.646004 -85.070923
8.720703 -56.645981 -85.07093
8.720703 -56.646 -85.07093
8.720657 -56.645996 -85.070938
8.720657 -56.646004 -85.070938
8.720657 -56.646004 -85.070938
8.72068 -56.645996 -85.070938
8.720665 -56.645988 -85.070908
8.720665 -56.645996 -85.070915
8.72068 -56.645996 -85.070908
8.72068 -56.645996 -85.070923
8.720654 -56.646011 -85.070923
8.720661 -56.645988 -85.070923
8.720673 -56.646004 -85.070923
8.720688 -56.645981 -85.070923
8.720688 -56.645943 -85.0709
8.720678 -56.645988 -85.070923
8.720673 -56.645988 -85.070923
8.720661 -56.646004 -85.070923
8.720688 -56.645988 -85.070923
8.720673 -56.646027 -85.07093
8.720661 -56.645996 -85.07093
8.720665 -56.64595 -85.070923
8.720665 -56.645996 -85.070923
8.72068 -56.645966 -85.070908
8.720676 -56.645996 -85.070938
8.720676 -56.646011 -85.070938
8.72068 -56.646011 -85.07093
8.720661 -56.645943 -85.07093
8.72065 -56.645973 -85.070923
8.72068 -56.645988 -85.070915
8.72068 -56.645966 -85.070938
8.720665 -56.646027 -85.070923
8.72068 -56.645988 -85.07093
8.720657 -56.646011 -85.070923
8.72065 -56.645966 -85.070915
8.72068 -56.645996 -85.070923
8.720665 -56.645988 -85.070923
8.720688 -56.646019 -85.070938
8.72065 -56.645981 -85.070938
8.720634 -56.645973 -85.070923
8.72065 -56.645958 -85.070915
8.720665 -56.645981 -85.070923
8.72065 -56.645943 -85.070923
8.720665 -56.645973 -85.070923
8.720642 -56.645981 -85.070923
8.72065 -56.64595 -85.070908
8.720665 -56.645981 -85.070923
8.720656 -56.645988 -85.070923
8.720662 -56.645985 -85.070923
8.720642 -56.645954 -85.070938
8.720642 -56.645943 -85.070915
8.720665 -56.646004 -85.07093
8.720654 -56.645962 -85.07093
8.720642 -56.645935 -85.070923
8.720673 -56.645988 -85.070923
8.720657 -56.645962 -85.07093
8.720657 -56.645996 -85.070938
8.72068 -56.646019 -85.070946
8.720673 -56.646042 -85.070938
8.720673 -56.646011 -85.070915
8.720673 -56.64595 -85.07093
8.720657 -56.645954 -85.070923
8.720665 -56.645988 -85.07093
8.72068 -56.645962 -85.070923
8.720657 -56.645985 -85.070923
8.720665 -56.645969 -85.07093
8.720673 -56.645992 -85.07093
8.720665 -56.646023 -85.07093
8.720665 -56.646011 -85.070923
8.720665 -56.646042 -85.070923
8.720673 -56.646011 -85.070923
8.720665 -56.645992 -85.07093
8.72065 -56.645985 -85.070946
8.720657 -56.646011 -85.07093
8.720661 -56.645996 -85.070923
8.720646 -56.645958 -85.07093
8.720646 -56.645973 -85.070938
8.720661 -56.645958 -85.070923
8.720646 -56.645966 -85.070915
8.720661 -56.646004 -85.070938
8.720642 -56.645958 -85.070938
8.720665 -56.646004 -85.070938
8.720669 -56.646004 -85.070938
8.720657 -56.645996 -85.070923
8.720673 -56.645988 -85.07093
8.720634 -56.646004 -85.070946
8.720665 -56.646 -85.070953
8.720673 -56.646011 -85.070938
8.720669 -56.646 -85.070923
8.720673 -56.646011 -85.070923
8.720657 -56.645996 -85.07093
8.720688 -56.645988 -85.070923
8.720688 -56.646015 -85.070923
8.720688 -56.646008 -85.070923
8.720703 -56.646023 -85.070908
8.720703 -56.646004 -85.070923
8.720657 -56.646023 -85.070953
8.720673 -56.645996 -85.070938
8.720718 -56.645996 -85.070946
8.720688 -56.645988 -85.070923
8.720703 -56.645985 -85.070923
8.720673 -56.646011 -85.070938
8.720688 -56.645992 -85.070923
8.720688 -56.645988 -85.070923
8.720673 -56.646011 -85.070923
8.720673 -56.646011 -85.070946
8.720673 -56.646019 -85.070938
8.720673 -56.645981 -85.070938
8.720657 -56.646008 -85.070923
8.720673 -56.646008 -85.070923
8.720673 -56.646004 -85.070923
8.720673 -56.646 -85.070953
8.720673 -56.646011 -85.070946
8.720688 -56.646011 -85.070953
8.720673 -56.646011 -85.070953
8.720673 -56.646 -85.070938
44.843292 -22.810402 -17.36982
41.976349 -22.389589 -16.07399
41.600235 -23.535372 -15.661362
40.512299 -24.130569 -15.016983
39.686905 -24.902628 -14.003662
39.284851 -25.829525 -12.990112
39.975891 -25.335255 -11.342987
38.904449 -26.52562 -12.900963
38.623734 -26.543049 -11.001076
38.69838 -25.142132 -10.177963
39.167084 -25.106842 -10.109734
39.095108 -25.073906 -10.040054
38.705688 -24.97337 -9.961792
38.361221 -24.800858 -10.099747
38.287781 -24.20649 -10.622375
38.407135 -22.878006 -11.640213
38.980652 -21.161507 -12.414749
41.157486 -19.270037 -12.96785
42.128815 -17.209845 -14.934776
8.720688 -56.646008 -85.070938
8.720657 -56.646023 -85.070938
47.03891 -15.705887 -18.756531
44.408005 -15.430561 -18.76223
45.477432 -16.46677 -19.632095
45.450378 -17.052053 -19.795326
45.086121 -17.419889 -19.378395
45.028366 -17.647993 -18.883034
44.8125 -17.712456 -18.022392
44.259186 -17.671402 -16.882179
43.892487 -17.360321 -16.062698
43.243866 -17.06831 -15.365913
42.321014 -16.774536 -14.49118
41.081253 -16.374626 -13.646721
40.85556 -16.209824 -13.240173
40.536072 -15.755714 -12.937805
40.613754 -15.124294 -12.492172
42.51358 -14.033947 -12.289749
42.708206 -12.265007 -12.396873
42.000671 -13.213131 -14.06163
45.928879 -14.39053 -15.788933
47.591263 -15.894958 -16.846611
47.063568 -18.295517 -18.649799
45.721985 -20.301815 -20.943027
42.423035 -21.72263 -23.065735
38.609619 -22.351994 -24.857471
36.482544 -23.639397 -27.413177
34.140579 -24.810867 -28.952061
32.302902 -25.860401 -29.747902
31.598236 -26.49197 -30.012138
30.913818 -26.705475 -29.680183
30.529282 -26.26749 -28.725975
30.368698 -25.54834 -27.909706
30.185089 -25.346344 -27.372719
30.094208 -25.359585 -27.076481
30.077972 -25.532539 -26.671707
30.261261 -25.706669 -26.457436
30.592209 -25.763165 -26.238636
31.253784 -25.500996 -25.895931
31.873199 -25.184505 -25.309059
32.462051 -24.668102 -24.428558
33.045074 -24.155666 -23.530155
33.647369 -23.640232 -22.690617
34.246124 -23.060764 -21.794556
35.102539 -22.595482 -20.758717
35.867981 -22.064034 -19.975044
36.308487 -22.214531 -19.596703
37.031708 -22.499474 -19.476768
37.700104 -22.823132 -19.243984
38.330063 -22.909683 -18.909561
38.996765 -22.767128 -18.754425
40.198364 -22.497143 -18.472469
41.709427 -21.796463 -17.760513
42.837372 -20.365192 -16.646454
8.720673 -56.645996 -85.070938
8.720673 -56.645996 -85.07093
8.720657 -56.646008 -85.07093
8.720657 -56.645988 -85.070938
8.720657 -56.646 -85.07093
58.094467 -21.222355 -19.22924
67.077675 -24.640949 -18.2714
8.720703 -56.646 -85.070938
8.720673 -56.646008 -85.070923
8.720688 -56.646004 -85.070938
8.720688 -56.646 -85.070938
8.720657 -56.645996 -85.070923
8.720657 -56.645992 -85.070938
8.720673 -56.645988 -85.070923
8.720657 -56.646008 -85.070923
8.720688 -56.645996 -85.07093
8.720673 -56.645996 -85.070923
8.720657 -56.646 -85.070938
8.720657 -56.646004 -85.07093
8.720657 -56.646008 -85.07093
8.720673 -56.645992 -85.070923
8.720657 -56.646 -85.070938
8.720673 -56.645996 -85.070938
8.720657 -56.645996 -85.070923
8.720657 -56.646004 -85.07093
8.720673 -56.646008 -85.07093
8.720688 -56.646004 -85.07093
8.720673 -56.646004 -85.070938
