0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
0.0 0.0 0.0
130.511108 111.826485 -209.474274
117.394775 119.618507 -204.402908
104.428917 118.161926 -207.290604
11.886766 -27.034256 -21.266434
10.469656 -29.561478 -21.028275
10.469656 -29.561478 -21.028275
10.469656 -29.561478 -21.028275
10.469656 -29.561478 -21.028275
-2.711176 -48.069458 -29.865952
-4.329531 -51.361397 -32.083862
-6.375246 -54.991028 -34.548645
-7.746653 -57.485687 -37.71843
-8.645821 -59.226303 -43.89386
-9.81045 -59.12545 -44.919418
-5.789738 -57.411026 -59.366005
-3.310543 -55.496979 -64.657501
3.601349 -53.474045 -70.098969
14.525101 -50.195313 -74.09214
24.413361 -47.625275 -75.375175
25.387695 -47.567841 -75.448097
17.906342 -22.069763 -3.118881
20.560242 -20.727661 -2.174629
19.098419 -19.050964 0.490227
20.449409 -23.052765 -1.540871
20.06546 -19.427521 0.48951
19.396294 -18.175934 2.189957
19.139793 -14.927994 3.822205
18.815903 -12.385666 5.349991
18.366974 -9.78183 7.132248
17.863899 -7.604355 8.61264
17.088608 -5.365402 9.759689
16.481209 -2.403473 11.650696
18.351124 -18.717415 3.252792
18.593307 -19.127129 1.309937
12.408524 23.168907 -0.101395
18.499393 -19.086662 -0.685577
18.446522 -19.194633 -0.808212
18.02951 -18.209419 -0.901382
18.618111 -18.517586 -1.646957
18.824413 -18.44532 -3.435593
18.855446 -17.928154 -5.311768
18.890827 -17.866508 -5.646286
19.122292 -17.816795 -4.787003
19.180485 -17.706902 -4.270432
19.547573 -16.251915 -3.504959
20.912106 -15.194077 -2.618668
24.640726 -11.742462 -2.513252
26.606644 -7.945313 -3.270264
28.211433 -4.164734 -5.977226
29.13295 0.170013 -8.601639
29.097652 6.306992 -11.316383
27.384445 12.789383 -15.603127
24.931351 16.455009 -20.309837
22.904182 18.505501 -23.717392
21.531891 19.681053 -26.582253
22.176407 19.767494 -28.38121
23.461349 19.336212 -29.565323
25.662258 18.998627 -29.927078
27.723362 19.173607 -30.048553
29.060329 19.509171 -31.266571
29.925453 20.112511 -32.703827
30.952312 21.197937 -34.061646
31.49052 23.086945 -34.655685
31.270584 28.671379 -33.222061
32.086334 28.605331 -34.048378
31.92979 30.53093 -33.888123
31.5495 32.236473 -33.402748
30.317192 34.081497 -32.648285
27.925674 35.724644 -32.074326
25.675991 36.628967 -31.053818
23.521687 36.790668 -29.516373
21.308235 36.574093 -27.537949
20.342464 36.34705 -26.444016
19.768448 34.836075 -25.836105
20.584255 34.199036 -25.497391
21.213741 33.771271 -25.094131
23.26696 32.735291 -23.992432
25.84407 32.050346 -23.526398
28.223652 30.812584 -22.147202
29.256065 30.05706 -20.990616
30.161804 29.276367 -19.052673
29.975048 29.503975 -18.382462
29.757473 29.659241 -17.869629
29.736145 29.421875 -17.863815
29.695927 29.27504 -17.873337
29.662735 29.091835 -18.071503
29.159473 29.356964 -18.519058
28.131744 29.943176 -19.198013
25.98262 31.410301 -20.004684
22.950615 33.354294 -21.393082
19.555359 34.958755 -22.937531
16.417511 36.054497 -24.409821
14.242615 36.581108 -26.026321
13.526228 36.864006 -27.427109
13.673767 36.76944 -27.248276
13.780712 36.617485 -26.963615
13.83885 36.53373 -26.530228
13.872362 36.387245 -26.050674
13.810654 36.356621 -25.616859
13.782787 36.273987 -25.26297
14.016174 36.22142 -24.81678
14.512737 35.284149 -25.512741
14.526932 34.664337 -24.640938
14.361988 34.208351 -23.812958
14.201694 33.950005 -23.240112
14.209148 33.768738 -22.912292
14.038334 33.65374 -22.898659
14.562756 34.08287 -22.849625
15.442337 34.686852 -22.657043
16.648857 35.285088 -22.064018
17.130516 36.16037 -21.74115
17.521366 37.690338 -22.421249
18.9249 37.797348 -24.190575
20.392551 37.096611 -26.340942
21.634712 35.455528 -29.316345
22.589024 33.238495 -32.007278
23.194805 30.62677 -34.259369
23.780987 27.659782 -36.348228
24.682556 24.735909 -37.860748
25.237453 23.097275 -38.418709
25.470016 22.110634 -38.411766
25.573578 21.958664 -37.762535
25.377037 22.859314 -36.631783
24.932438 22.687027 -36.10788
24.711155 22.984299 -35.66333
24.883022 22.663528 -35.348114
25.184219 22.598419 -34.930481
25.302418 23.011551 -34.526978
25.376839 23.149681 -34.213264
25.226837 23.508598 -33.838455
24.933502 24.381218 -33.326874
24.90855 25.600487 -32.256401
24.7356 26.192711 -31.796898
24.535034 27.411621 -30.727737
24.325748 28.251068 -30.155258
24.047642 29.670738 -28.773453
23.887562 30.785889 -27.953491
23.946053 31.248642 -27.763054
24.158516 31.700699 -27.547935
24.264345 32.208786 -27.38842
24.209801 32.600769 -27.296883
23.905315 33.080658 -27.236084
23.646732 33.542809 -27.076767
23.600351 33.935783 -26.901962
23.230272 34.745682 -26.727577
21.430412 37.549789 -25.726334
20.801537 39.45005 -24.979263
20.221069 41.968948 -24.209076
20.589397 43.754951 -23.993446
21.954609 46.158234 -24.3582
24.51384 47.736103 -24.522369
27.136631 48.788521 -24.319031
29.02354 49.277222 -23.171661
30.554291 49.06723 -22.072067
31.258625 48.576557 -21.035202
30.604923 44.948322 -22.03125
28.511822 40.946095 -25.180328
26.790073 37.172878 -28.333145
25.415142 32.039452 -33.782837
26.239792 27.128899 -37.518906
27.248623 22.743191 -40.567978
28.924408 20.31628 -41.347305
30.588596 18.495369 -41.590652
31.499134 18.060417 -41.404541
31.67416 18.377201 -41.106018
31.370243 18.878864 -41.000427
31.125145 19.061661 -41.058685
31.048012 19.381756 -40.948547
30.805222 19.411591 -41.091019
30.784271 19.602306 -40.960464
30.621025 19.720249 -40.948364
30.702461 20.040829 -40.710251
30.520153 20.061405 -40.866287
30.767155 20.6436 -40.313126
30.768642 21.298843 -39.779099
30.934929 22.625664 -38.550644
30.881561 24.116432 -37.069748
30.354584 26.143951 -34.887268
30.427322 27.204857 -32.551018
29.8423 27.961327 -31.662674
29.081444 28.480232 -31.139267
28.61322 28.781097 -30.766273
28.600517 28.898041 -30.26091
29.080582 28.5084 -30.047966
29.890091 28.116356 -29.769577
30.69381 28.06691 -29.20546
31.510248 27.588104 -28.974724
31.939667 27.545166 -28.605278
32.089729 27.398224 -28.565575
32.051765 27.327972 -28.595039
32.051838 27.033287 -28.94178
32.070053 26.669479 -29.271446
32.103378 26.221573 -29.634506
32.071835 25.75528 -30.096573
32.064613 25.062294 -30.531906
32.029114 24.621506 -30.886932
31.908829 24.13031 -31.229736
31.753876 23.818512 -31.467865
31.552279 23.61631 -31.741219
31.508406 23.638397 -31.806755
31.686472 23.496521 -31.716583
31.930082 23.47464 -31.432983
