# Participant 13 (/Game/Spooky/Maps/UserStudy/LeapOnly)4 May 2018 1:16:36 pm
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 56.227242 false 5.45546 35.999939 87.160271 1.318436 32.999947 83.689659 6.0 5.991577
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 58.47279 true 1.318398 20.999954 83.689659 1.318398 20.999954 83.689659 6.0 1.245026
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 61.972885 false -6.725914 -21.000027 76.941231 -6.725891 -15.000027 76.941231 6.0 2.499531
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 63.028938 false -10.862778 23.999985 73.470619 -6.725891 -15.000027 76.941231 6.0 0.05574
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 64.450844 false 1.318197 -45.000053 83.689651 -10.862778 23.999985 73.470619 6.0 0.411095
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 67.018791 true -10.862816 11.999989 73.470619 -10.862816 11.999989 73.470619 6.0 1.567581
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 71.517868 true -2.588783 17.999969 80.41185 -2.588783 17.999969 80.41185 6.0 3.488853
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 74.017883 true 1.318291 -15.000051 83.689651 1.318291 -15.000051 83.689651 6.0 1.499939
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 75.862862 true -14.999982 -39.0 70.0 -14.999982 -39.0 70.0 6.0 0.844788
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 77.874901 true -6.725891 -15.000027 76.941231 -6.725891 -15.000027 76.941231 6.0 1.001091
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 81.518669 true -2.588707 41.999969 80.411858 -2.588707 41.999969 80.411858 6.0 2.63298
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 86.274323 true 1.318367 8.999954 83.689651 1.318367 8.999954 83.689651 6.0 3.755501
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 88.274712 true 5.455399 17.999943 87.160271 5.455399 17.999943 87.160271 6.0 0.999695
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 90.052437 true -6.725819 8.999981 76.941238 -6.725819 8.999981 76.941238 6.0 0.766632
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 94.086113 false 5.455429 23.999939 87.160271 1.318398 20.999954 83.689659 6.0 3.033592
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 96.796967 true 5.455273 -24.000063 87.160263 5.455273 -24.000063 87.160263 6.0 1.709343
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 105.564095 false 5.455311 -12.000061 87.160271 5.455326 -6.000061 87.160271 6.0 7.755707
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 108.131401 false -10.862724 41.999992 73.470627 -6.725708 44.999969 76.941238 6.0 1.567261
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 110.642708 true -10.862928 -24.000011 73.470619 -10.862928 -24.000011 73.470619 6.0 1.506836
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 113.397964 false -2.588892 -18.000036 80.41185 1.318291 -15.000051 83.689651 6.0 1.744408
# Time CorrectCorrectPosX CorrectPosY CorrectPosZ TouchPosX TouchPosY TouchPosZ ButtonSize ResponseTime 
LP 114.498657 false 5.455475 41.999939 87.160271 -6.725914 -21.000027 76.941231 6.0 0.100044
