 # Participant 13 (/Game/Spooky/Maps/UserStudy/FusedTracking)4 May 2018 1:23:17 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 462.334534 true false 3 Blue 11.16449 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 467.825134 true false 3 Blue 5.490601 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 473.694153 true false 3 Blue 5.869019 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 479.382629 true false 2 Blue 5.688477 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 484.448944 true false 3 Blue 5.066315 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 488.271271 true false 3 Green 3.822327 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 494.824829 true false 2 Blue 6.553558 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 502.204865 true false 2 Red 7.380035 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 512.846802 true false 2 Blue 10.641937 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 516.562134 false true 2 Green 3.715332 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 524.385193 true false 2 Blue 7.823059 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 530.095642 false true 2 Blue 5.710449 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 540.894836 true false 2 Blue 10.799194 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 541.204285 false true 3 Red 0.309448 0 0
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 541.204285 false true 3 Red 0.0 0 0
 # Participant 13 (/Game/Spooky/Maps/UserStudy/LeapOnly)4 May 2018 1:24:52 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 554.449158 true false 2 Green 8.195618 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 566.89386 false false 3 Red 12.444702 1 5
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 584.51709 false false 2 Blue 17.62323 1 5
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 596.107117 true false 2 Blue 11.590027 1 7
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 600.650513 true false 3 Red 4.543396 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 613.065002 true false 2 Red 12.41449 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 616.862915 true false 3 Red 3.797913 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 623.876099 true false 3 Green 7.013184 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 632.49939 true false 2 Green 8.623291 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 636.276672 false true 2 Red 3.777283 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 636.276672 false true 3 Red 0.0 0 0
 # Participant 13 (/Game/Spooky/Maps/UserStudy/PerceptionNeuronOnly)4 May 2018 1:26:27 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 652.565613 true false 2 Blue 11.217163 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 657.593018 true false 3 Green 5.027405 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 668.166443 true false 2 Red 10.573425 2 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 674.886169 true false 2 Green 6.719727 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 680.218811 true false 2 Green 5.332642 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 684.589233 true false 3 Blue 4.370422 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 687.929932 true false 3 Red 3.340698 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 692.465942 true false 3 Red 4.536011 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 699.759033 true false 3 Blue 7.293091 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 705.583374 true false 2 Red 5.824341 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 710.600952 true false 2 Red 5.017578 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 715.305176 true false 3 Green 4.704224 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 726.218994 true false 2 Green 10.913818 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 731.200134 true false 2 Red 4.98114 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 731.378296 false true 3 Blue 0.178162 0 0
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 731.378296 false true 3 Red 0.0 0 0
