# Participant 3 (/Game/Spooky/Maps/UserStudy/PerceptionNeuronOnly)17 Apr 2018 2:19:40 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 418.901215 true false 2 Red 22.726288 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 438.235596 true false 2 Green 19.334381 2 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 457.814758 true false 2 Blue 19.579163 2 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 468.836945 true false 3 Red 11.022186 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 480.816254 true false 2 Green 11.979309 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 486.21344 false true 3 Red 5.397186 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 486.21344 false true 3 Green 0.0 0 0
 # Participant 3 (/Game/Spooky/Maps/UserStudy/FusedTracking)17 Apr 2018 2:21:16 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 508.950775 true false 3 Green 17.635284 2 7
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 516.082092 true false 2 Red 7.131317 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 522.282532 true false 2 Red 6.200439 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 526.10437 true false 3 Blue 3.821838 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 533.41748 true false 2 Red 7.31311 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 540.373352 true false 2 Green 6.955872 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 548.395691 true false 2 Blue 8.022339 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 563.754333 true false 2 Red 15.358643 2 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 568.240417 true false 3 Green 4.486084 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 571.440491 true false 3 Blue 3.200073 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 581.043396 true false 2 Green 9.602905 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 581.351563 false true 3 Red 0.308167 0 0
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 581.351563 false true 2 Red 0.0 0 0
 # Participant 3 (/Game/Spooky/Maps/UserStudy/LeapOnly)17 Apr 2018 2:22:51 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 590.732361 true false 3 Red 4.282043 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 593.954651 true false 3 Green 3.22229 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 606.381348 true false 3 Red 12.426697 1 5
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 611.511414 true false 3 Red 5.130066 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 617.402649 true false 3 Red 5.891235 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 624.247559 false true 3 Green 6.84491 1 5
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 632.737732 true false 2 Blue 8.490173 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 650.271484 true false 2 Red 17.533752 2 11
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 655.157715 false true 2 Red 4.88623 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 664.716064 true false 2 Green 9.55835 1 8
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 676.495728 false true 2 Red 11.779663 2 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 676.495728 false true 2 Red 0.0 0 0
