 # Participant 11 (/Game/Spooky/Maps/UserStudy/FusedTracking)2 May 2018 12:56:23 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 505.996277 true false 3 Red 27.315216 1 5
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 531.88501 true false 3 Green 25.888733 1 6
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 542.447449 true false 2 Blue 10.562439 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 554.061707 true false 2 Green 11.614258 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 566.328003 true false 2 Blue 12.266296 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 568.705688 false true 3 Red 2.377686 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
FT 568.705688 false true 3 Blue 0.0 0 0
 # Participant 11 (/Game/Spooky/Maps/UserStudy/LeapOnly)2 May 2018 12:57:58 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 581.356934 false true 3 Green 7.596008 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 597.445679 true false 3 Blue 16.088745 1 5
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 602.000427 false true 2 Red 4.554749 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 610.491577 true false 3 Blue 8.49115 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 616.870056 false false 3 Blue 6.378479 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 629.157715 true false 3 Red 12.287659 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 638.047546 false true 2 Blue 8.889832 2 5
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 645.827637 true false 2 Blue 7.78009 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 651.605347 true false 2 Green 5.77771 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 659.78363 true false 3 Red 8.178284 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 663.772888 false true 2 Green 3.989258 1 2
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
LP 663.772888 false true 2 Red 0.0 0 0
 # Participant 11 (/Game/Spooky/Maps/UserStudy/PerceptionNeuronOnly)2 May 2018 12:59:33 pm
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 680.932373 true false 3 Green 12.090271 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 690.64563 true false 2 Green 9.713257 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 697.852112 true false 3 Green 7.206482 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 715.432068 true false 3 Blue 17.579956 1 4
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 727.83429 true false 3 Blue 12.402222 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 735.576538 true false 2 Blue 7.742249 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 741.855408 true false 2 Blue 6.27887 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 748.993652 true false 2 Blue 7.138245 1 1
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 758.856812 false true 3 Green 9.863159 1 3
# Time Correct Floor CubeNumber CubeColour ResponseTime NHands Grasps 
PN 758.856812 false true 3 Blue 0.0 0 0
